"id";"title";"description";"cached_votes_up";"created_at";"retired_at"
"35626";"Aceras para nuestros mayores";"<p>En una zona con uno de los IBI´s más altos de esta ciudad, se han olvidado de nuestros hijos y mayores. Las aceras son en algunos puntos intrasitables: vease la zona del Paseo de la Castellana frente a los diferentes Ministerios que se encuentran a ambos lados de este paseo, y en cualquiera de las calles transversales o paralelas.</p><p>He sido testigo en varias ocasiones de caidas de ancianos y niños.</p><p>Les ruego tengan en cuenta esta consideración.</p>";"3";"03/01/2024";""
"35627";"Instalar un parque de calistenia en el Lago de la Casa de Campo";"";"0";"03/01/2024";""
"35628";"Remodelación paseo Alberto Palacios";"";"1";"03/01/2024";""
"35629";"Reapertura salida 22 carretera M40";"";"1";"03/01/2024";""
"35630";"Nuestros jovenes: Autobús desde Villaverde Bajo a Centro Comercial Islazul";"";"2";"03/01/2024";""
"35631";"Soterramiento vía tren Méndez Álvaro/Parque Tierno Galván";"";"4";"03/01/2024";""
"35632";"Cubrimiento de una  pista de pádel en el polideportivo Alfredo Goyeneche";"<p>El polideportivo Alfredo Goyeneche dispone de cinco pistas de pádel al aire libre en las que se desarrollan distintos cursos que tienen un coste mensual para los alumnos.  Cuando llueve, las superficies de estas pistas se vuelven impracticables por lo que se cancelan las clases, sin haber compensación o recuperación de las mismas para los alumnos de estas clases.  Si se instalara una cubierta ligera en una de las pistas, los cursos podrían desarrollarse sin problemas, pudiéndose llevar a cabo todas las clases sin pérdidas para los alumnos. En los meses de octubre y noviembre de 2023,  debido a las inclemencias del tiempo, se cancelaron las clases seis días debido al agua acumulada por las lluvias. Conque hubiera solo una pista cubierta, los cursos se hubieran podido desarrollar con normalidad. La pista número 5, al estar más alejada de las viviendas, podría ser una buena candidata a ser cubierta.</p>";"1";"03/01/2024";""
"35633";"Remo Madrid Rio";"";"9";"03/01/2024";""
"35634";"Crear línea de autobús exprés: Pavones-Estación Atocha  Almudena Grandes";"<p>Es necesario la creación de una linea de autobús exprés para acercar la zona de Pavones a la estación de Renfe Atocha-Almudena Grandes. La comunicación en autobús con  dicha estación se realiza con la linea 32 y se tarda en torno a 60 minutos, tiene un recorrido muy largo y es imposible transportar maletas debido a la cantidad de viajeros que la utilizan a diario.</p><p>El recorrido propuesto sería: Intercambiador de Pavones, Fuente Carrantona, carretera de Valencia, Plaza Conde Casal, Avenida del Mediterráneo, Paseo Reina Cristina y Estación Renfe Atocha-Almudena Grandes.</p><p> </p>";"20";"03/01/2024";""
"35635";"Plazas de aparcamiento publico ";"<p>Saturación de las calles por falta aparcamiento para los coches </p>";"11";"03/01/2024";""
"35636";"Asfaltar los aparcamientos de tierra ";"<p>asfaltar los aparcamientos de tierra, pues en veranos es un polvo muy fino x las ruedas de los coches que ensucia todo y en invierno charcos y Baches</p>";"1";"03/01/2024";""
"35637";"Conexión peatonal Vicálvaro - Vallecas Villa";"";"3";"03/01/2024";""
"35638";"Ampliación línea 3 del metro hacia Herrera Oria";"";"0";"03/01/2024";""
"35639";"Educación vial jovenes";"<p>Las bicis que se han puesto son una buena idea para desplazamientos, siempre que se usen con cautela.</p><p>Los jóvenes carecen de conocimientos de educación vial, y a veces van como locos con ellas, poniendo en peligro al resto de vehículos y peatones.</p><p>Creo que sería aconsejable que se ofreciera formación básica.</p>";"5";"03/01/2024";""
"35640";"Parque de ejercicio en Parque del Oeste / Templo de Debod /  Plaza de España";"<p>Hay algunos huecos sin terminar en Plaza de España, al lado del templo de Debod. Actualmente es donde se ubican los obreros de la avenida de Irun y su equipamiento. Cuando esta obra termine, instalar un parque de gimnasia al aire libre (calistenia) es una opcion barata y que tendrá un gran uso por la gente del barrio. Su instalación no es cara, es muy resistente, y genera una buena energia alrededor, ya que se une gente a hacer deporte. En esta zona hay mucha gente que sale a correr o a hacer diferentes deportes en el cesped, y lo unico que le faltaria seria unas buenas barras, como hay en todos los barrios de Madrid. </p>";"3";"03/01/2024";""
"35641";"Carriles Reversibles en M-30 para reducir los atascos de hora punta";"<p>Es un hecho que la ciudad de Madrid sufre una gestión urbanística muy descompensada, que ha propiciado que la gran mayoría de los núcleos más grandes de población se encuentren situados al sur de la ciudad y la gran mayoría de las empresas y los centros de actividad se encuentren en el norte. Lejos de intentar solucionar esto, las políticas que se aplican últimamente van encaminadas a potenciar este gran desastre, con la expansión de Castellana norte, por ejemplo, en lugar de promover una expansión y modernización del sur de la capital atrayendo a las empresas a invertir y ubicarse en esta área de la ciudad.</p><p>La situación actual provoca que todos los días exista una vergonzosa desigualdad de uso de la M-30 para los ciudadanos que viven en el sur de la capital, frente a los que viven en el norte.</p><p>Con esta propuesta, sugiero que se invierta en usar carriles de la M-30 forma reversible, de tal manera que en ellos pueda decidirse cuál es el sentido más apropiado para descongestionar el tráfico, por ejemplo, dejando que estos carriles los usen los vehículos que no tengan previsto salirse en puntos intermedios de la M-30, si no que hagan un trayecto sur-norte por las mañanas (desde nudo sur hasta nudo de Manoteras) o al revés por las tardes.</p><p>Si las salidas de estos carriles reversibles se resuelven de forma correcta, se repartirá mejor el tráfico y se evitará provocar la desesperación diaria de miles de madrileños.</p>";"0";"03/01/2024";""
"35642";"reforestar parque de las cruces";"";"15";"03/01/2024";""
"35643";"Peatonalizar todas las calles de la almendra central";"Todas las calles de la almendra central, el madrid central anterior, deberían ser peatonalizadas, con preferencia de paso de los peatones.";"0";"04/01/2024";""
"35644";"Cambio de contenedores de basura";"<p>La imagen que ofrecemos de Madrid dista mucho de algunas ciudades europeas en cuanto a la basura por las calles.</p><p>Se evitarían olores,infecciones y a nivel de estética cambiar los contenedores externos a los subterráneos con bidones metálicos que se abren y cae al foso.</p><p>Ademas las calles están muy sucias,realizaría campañas publicitarias efectivas para concienciar a la ciudadanía en cuanto a excrementos, escupitajos, colillas y demás basura que se tira en las calles.</p><p>Haría una campaña resaltando la limpieza de las cuidades europeas más limpias, y mostraría como se ve a las personas realizando esos actos para concienciar a la población.</p>";"9";"04/01/2024";""
"35645";"Parcela abandonada en Usera - Barrio de Orcasur";"<p>Buenas tardes, el Barrio de Orcasur es un lugar con un potencial increíble, pero lamentablemente, una parcela abandonada en este entorno puede afectar negativamente la calidad de vida y la estética del vecindario. Es crucial tomar medidas para revitalizar esta área y convertirla en un activo para la comunidad.</p><p>1.- Mejorar el aspecto visual: Una parcela abandonada generalmente se convierte en un lugar descuidado y poco atractivo. La presencia de maleza, escombros y basura puede dar una mala impresión a quienes visitan o viven en el Barrio de Ocrsaur. La transformación de esta parcela en un espacio limpio, bien cuidado y hermoso contribuirá a mejorar la imagen del barrio en su conjunto.</p><p>2.- Seguridad y prevención del delito: Los terrenos abandonados tienden a atraer actividades delictivas y comportamientos inseguros, lo que puede poner en riesgo la seguridad de los residentes. Al desarrollar la parcela y convertirla en un espacio utilizado por la comunidad, se fomentará la presencia de personas y disuadirá a aquellos que buscan aprovecharse de la falta de vigilancia.</p><p>3.- Incremento del valor de la propiedad: Una parcela abandonada puede afectar negativamente el valor de las propiedades circundantes. Al revitalizar el terreno y construir instalaciones o viviendas de calidad, se elevará el atractivo de la zona y, en consecuencia, aumentará el valor de las propiedades, lo que beneficiará a los propietarios de viviendas y atraerá a nuevos inversores y residentes.</p><p>4.- Espacios comunitarios y recreativos: La transformación de la parcela en un espacio comunitario puede brindar innumerables oportunidades para actividades recreativas y eventos sociales. Parques, plazas o áreas verdes pueden convertirse en puntos de encuentro para los vecinos, promoviendo la cohesión social y mejorando la calidad de vida de todos.</p><p>5.- Impacto ambiental positivo: La revitalización de la parcela abandonada puede incluir prácticas sostenibles y amigables con el medio ambiente, como la creación de espacios verdes, el uso de materiales ecoamigables y la promoción de la movilidad sostenible. Esto ayudaría a reducir la huella ambiental del barrio y contribuir a la lucha contra el cambio climático.</p><p>Adjunto ubicación https://goo.gl/maps/bFyvk3aYpLvcYzYn7  </p>";"9";"04/01/2024";""
"35646";"Asfaltado calle jacobeo";"<p>Reasfaltado calle jacobeo</p>";"3";"04/01/2024";""
"35647";"Prohibir paradas y estacionamiento autocares privados en Paseo del Molino";"<p>Los autocares de la empresa Redruejo tienen parada durante todo el día en el Paseo del Molino. Empezando a las 6:15 de la mañana y terminando a las 00:00 de la noche, prácticamente ininterrumpidamente cada hora. Siendo Las Horas mas Intensas entre las 6:15 Y 8:00 de la mañana. Los autocares de Aisa también hacen sus paradas en El Paseo Del Molino entre los números 9 y 11. Estos autocares solamente están de reten por si hace falta cubrir algún trayecto y esperan aquí a la espera de ser llamados por la empresa. Esto es lo que nos han dicho los conductores. Estos autocares jamás paran los motores y estos autocares pueden llegar a estar estacionados hasta 2 horas con el motor en marcha. No existe ninguna parada de autocar en este punto, no creemos que pueda existir ningún permiso para poder cortar un carril durante tanto tiempo y no existe ninguna excusa para que una empresa utilice una calle como base de sus autocares. Esto no es una estación de autobuses, es una calle residencial y se esta cortando un carril destinado al trafico para el uso privado de empresas Por otro lado el creciente numero de empresas de autocares que también hacen sus paradas en el Paseo del Molino, en su mayoría entre los numeros 7 y 9 de esta calle. Estas otras empresas en su totalidad no paran los motores, permaneciendo desde muy temprano molestando a los vecinos. La mayoría se concentran entre las 6:30 y 9:00 de la mañana. La gran mayoría de estas empresas solamente utilizan esta calle para hacer tiempo antes de ir a hacer sus recogidas en otros puntos. </p><p> </p><p> </p>";"5";"04/01/2024";""
